region,issuer,card_name,image_asset_slug,official_source_page,source_scope,source_confidence,image_strategy,hotlink_policy,extraction_status,notes
US,American Express,Hilton Honors American Express Aspire Card,hilton-honors-american-express-aspire-card,https://www.americanexpress.com/us/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,American Express,Delta SkyMiles Gold American Express Card,delta-skymiles-gold-american-express-card,https://www.americanexpress.com/us/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,American Express,Delta SkyMiles Platinum American Express Card,delta-skymiles-platinum-american-express-card,https://www.americanexpress.com/us/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,American Express,Delta SkyMiles Reserve American Express Card,delta-skymiles-reserve-american-express-card,https://www.americanexpress.com/us/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,American Express,Marriott Bonvoy Bevy American Express Card,marriott-bonvoy-bevy-american-express-card,https://www.americanexpress.com/us/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,American Express,Marriott Bonvoy Brilliant American Express Card,marriott-bonvoy-brilliant-american-express-card,https://www.americanexpress.com/us/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,American Express,American Express Business Platinum Card,american-express-business-platinum-card,https://www.americanexpress.com/us/credit-cards/business/business-credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,American Express,American Express Business Gold Card,american-express-business-gold-card,https://www.americanexpress.com/us/credit-cards/business/business-credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,American Express,Blue Business Plus Credit Card,blue-business-plus-credit-card,https://www.americanexpress.com/us/credit-cards/business/business-credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,American Express,Delta SkyMiles Gold Business American Express Card,delta-skymiles-gold-business-american-express-card,https://www.americanexpress.com/us/credit-cards/business/business-credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,American Express,Delta SkyMiles Platinum Business American Express Card,delta-skymiles-platinum-business-american-express-card,https://www.americanexpress.com/us/credit-cards/business/business-credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,American Express,Delta SkyMiles Reserve Business American Express Card,delta-skymiles-reserve-business-american-express-card,https://www.americanexpress.com/us/credit-cards/business/business-credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,American Express,Hilton Honors American Express Business Card,hilton-honors-american-express-business-card,https://www.americanexpress.com/us/credit-cards/business/business-credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,American Express,Marriott Bonvoy Business American Express Card,marriott-bonvoy-business-american-express-card,https://www.americanexpress.com/us/credit-cards/business/business-credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Capital One,Capital One Venture X Rewards Credit Card,capital-one-venture-x-rewards-credit-card,https://www.capitalone.com/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Capital One,Capital One Venture Rewards Credit Card,capital-one-venture-rewards-credit-card,https://www.capitalone.com/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Capital One,Capital One VentureOne Rewards Credit Card,capital-one-ventureone-rewards-credit-card,https://www.capitalone.com/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Capital One,Capital One Savor Rewards Credit Card,capital-one-savor-rewards-credit-card,https://www.capitalone.com/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Capital One,Capital One Quicksilver Cash Rewards Credit Card,capital-one-quicksilver-cash-rewards-credit-card,https://www.capitalone.com/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Capital One,Capital One Quicksilver Secured Cash Rewards Credit Card,capital-one-quicksilver-secured-cash-rewards-credit-card,https://www.capitalone.com/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Capital One,Capital One Platinum Mastercard,capital-one-platinum-mastercard,https://www.capitalone.com/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Capital One,Capital One Venture X Business,capital-one-venture-x-business,https://www.capitalone.com/small-business/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Capital One,Capital One Spark Cash Plus,capital-one-spark-cash-plus,https://www.capitalone.com/small-business/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Capital One,Capital One Spark Miles for Business,capital-one-spark-miles-for-business,https://www.capitalone.com/small-business/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Capital One,Capital One Spark Cash Select,capital-one-spark-cash-select,https://www.capitalone.com/small-business/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Capital One,Capital One Spark 1 Percent Classic,capital-one-spark-1-percent-classic,https://www.capitalone.com/small-business/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Citi,Citi Strata Premier Card,citi-strata-premier-card,https://www.citi.com/credit-cards/all-credit-cards,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Citi,Citi Double Cash Card,citi-double-cash-card,https://www.citi.com/credit-cards/all-credit-cards,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Citi,Citi Custom Cash Card,citi-custom-cash-card,https://www.citi.com/credit-cards/all-credit-cards,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Citi,Citi Rewards+ Card,citi-rewards-card,https://www.citi.com/credit-cards/all-credit-cards,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Citi,Citi Diamond Preferred Card,citi-diamond-preferred-card,https://www.citi.com/credit-cards/all-credit-cards,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Citi,Citi Simplicity Card,citi-simplicity-card,https://www.citi.com/credit-cards/all-credit-cards,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Citi,Costco Anywhere Visa Card by Citi,costco-anywhere-visa-card-by-citi,https://www.citi.com/credit-cards/all-credit-cards,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Citi,Citi AAdvantage Platinum Select World Elite Mastercard,citi-aadvantage-platinum-select-world-elite-mastercard,https://www.citi.com/credit-cards/all-credit-cards,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Citi,Citi AAdvantage Executive World Elite Mastercard,citi-aadvantage-executive-world-elite-mastercard,https://www.citi.com/credit-cards/all-credit-cards,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Citi,Citi AAdvantage MileUp Card,citi-aadvantage-mileup-card,https://www.citi.com/credit-cards/all-credit-cards,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Bank of America,Bank of America Premium Rewards Elite Credit Card,bank-of-america-premium-rewards-elite-credit-card,https://www.bankofamerica.com/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Bank of America,Bank of America Premium Rewards Credit Card,bank-of-america-premium-rewards-credit-card,https://www.bankofamerica.com/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Bank of America,Bank of America Travel Rewards Credit Card,bank-of-america-travel-rewards-credit-card,https://www.bankofamerica.com/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Bank of America,Bank of America Unlimited Cash Rewards Credit Card,bank-of-america-unlimited-cash-rewards-credit-card,https://www.bankofamerica.com/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Bank of America,Bank of America Customized Cash Rewards Credit Card,bank-of-america-customized-cash-rewards-credit-card,https://www.bankofamerica.com/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Bank of America,BankAmericard Credit Card,bankamericard-credit-card,https://www.bankofamerica.com/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Bank of America,Alaska Airlines Visa Signature Credit Card,alaska-airlines-visa-signature-credit-card,https://www.bankofamerica.com/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Bank of America,Alaska Airlines Visa Business Card,alaska-airlines-visa-business-card,https://www.bankofamerica.com/smallbusiness/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Bank of America,Business Advantage Customized Cash Rewards Mastercard,business-advantage-customized-cash-rewards-mastercard,https://www.bankofamerica.com/smallbusiness/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Bank of America,Business Advantage Unlimited Cash Rewards Mastercard,business-advantage-unlimited-cash-rewards-mastercard,https://www.bankofamerica.com/smallbusiness/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Bank of America,Business Advantage Travel Rewards World Mastercard,business-advantage-travel-rewards-world-mastercard,https://www.bankofamerica.com/smallbusiness/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Wells Fargo,Wells Fargo Autograph Journey Card,wells-fargo-autograph-journey-card,https://creditcards.wellsfargo.com/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Wells Fargo,Wells Fargo Autograph Card,wells-fargo-autograph-card,https://creditcards.wellsfargo.com/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Wells Fargo,Wells Fargo Active Cash Card,wells-fargo-active-cash-card,https://creditcards.wellsfargo.com/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Wells Fargo,Wells Fargo Reflect Card,wells-fargo-reflect-card,https://creditcards.wellsfargo.com/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Wells Fargo,Wells Fargo Attune Card,wells-fargo-attune-card,https://creditcards.wellsfargo.com/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Wells Fargo,Choice Privileges Select Mastercard,choice-privileges-select-mastercard,https://creditcards.wellsfargo.com/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Wells Fargo,Choice Privileges Mastercard,choice-privileges-mastercard,https://creditcards.wellsfargo.com/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Wells Fargo,Signify Business Cash Card,signify-business-cash-card,https://creditcards.wellsfargo.com/business-credit/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,U.S. Bank,U.S. Bank Altitude Reserve Visa Infinite Card,u-s-bank-altitude-reserve-visa-infinite-card,https://www.usbank.com/credit-cards.html,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,U.S. Bank,U.S. Bank Altitude Connect Visa Signature Card,u-s-bank-altitude-connect-visa-signature-card,https://www.usbank.com/credit-cards.html,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,U.S. Bank,U.S. Bank Altitude Go Visa Signature Card,u-s-bank-altitude-go-visa-signature-card,https://www.usbank.com/credit-cards.html,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,U.S. Bank,U.S. Bank Cash Plus Visa Signature Card,u-s-bank-cash-plus-visa-signature-card,https://www.usbank.com/credit-cards.html,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,U.S. Bank,U.S. Bank Shopper Cash Rewards Visa Signature Card,u-s-bank-shopper-cash-rewards-visa-signature-card,https://www.usbank.com/credit-cards.html,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,U.S. Bank,U.S. Bank Smartly Visa Signature Card,u-s-bank-smartly-visa-signature-card,https://www.usbank.com/credit-cards.html,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,U.S. Bank,U.S. Bank Triple Cash Rewards Visa Business Card,u-s-bank-triple-cash-rewards-visa-business-card,https://www.usbank.com/business-banking/business-credit-cards.html,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,U.S. Bank,U.S. Bank Business Leverage Visa Signature Card,u-s-bank-business-leverage-visa-signature-card,https://www.usbank.com/business-banking/business-credit-cards.html,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Barclays,AAdvantage Aviator Red World Elite Mastercard,aadvantage-aviator-red-world-elite-mastercard,https://cards.barclaycardus.com/banking/cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Barclays,JetBlue Card,jetblue-card,https://cards.barclaycardus.com/banking/cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Barclays,JetBlue Plus Card,jetblue-plus-card,https://cards.barclaycardus.com/banking/cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Barclays,JetBlue Business Card,jetblue-business-card,https://cards.barclaycardus.com/banking/cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Barclays,Wyndham Rewards Earner Card,wyndham-rewards-earner-card,https://cards.barclaycardus.com/banking/cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Barclays,Wyndham Rewards Earner Plus Card,wyndham-rewards-earner-plus-card,https://cards.barclaycardus.com/banking/cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Barclays,Wyndham Rewards Earner Business Card,wyndham-rewards-earner-business-card,https://cards.barclaycardus.com/banking/cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Barclays,Frontier Airlines World Mastercard,frontier-airlines-world-mastercard,https://cards.barclaycardus.com/banking/cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Bilt,Bilt Mastercard,bilt-mastercard,https://www.bilt.com/card,official_product_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Discover,Discover it Cash Back,discover-it-cash-back,https://www.discover.com/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Discover,Discover it Miles,discover-it-miles,https://www.discover.com/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Discover,Discover it Chrome,discover-it-chrome,https://www.discover.com/credit-cards/,official_portfolio_page,medium,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Discover,Discover it Student Cash Back,discover-it-student-cash-back,https://www.discover.com/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Discover,Discover it Student Chrome,discover-it-student-chrome,https://www.discover.com/credit-cards/,official_portfolio_page,medium,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
US,Discover,Discover it Secured Credit Card,discover-it-secured-credit-card,https://www.discover.com/credit-cards/,official_portfolio_page,high,fetch_official_asset_then_self_host,do_not_hotlink_in_production,pending_asset_extraction,Fetch from issuer page or linked CDN asset then store in our own bucket
