region,issuer,card_name,program_name,source_url,annual_fee_status,signup_bonus_status,signup_spend_status,earn_rates_status,apply_url_status,notes
US,American Express,Marriott Bonvoy Bevy American Express Card,Marriott Bonvoy,https://www.americanexpress.com/us/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,American Express,Marriott Bonvoy Brilliant American Express Card,Marriott Bonvoy,https://www.americanexpress.com/us/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,American Express,American Express Business Platinum Card,Amex Membership Rewards,https://www.americanexpress.com/us/credit-cards/business/business-credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,American Express,American Express Business Gold Card,Amex Membership Rewards,https://www.americanexpress.com/us/credit-cards/business/business-credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,American Express,Blue Business Plus Credit Card,Amex Membership Rewards,https://www.americanexpress.com/us/credit-cards/business/business-credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,American Express,Delta SkyMiles Gold Business American Express Card,Delta SkyMiles,https://www.americanexpress.com/us/credit-cards/business/business-credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,American Express,Delta SkyMiles Platinum Business American Express Card,Delta SkyMiles,https://www.americanexpress.com/us/credit-cards/business/business-credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,American Express,Delta SkyMiles Reserve Business American Express Card,Delta SkyMiles,https://www.americanexpress.com/us/credit-cards/business/business-credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,American Express,Hilton Honors American Express Business Card,Hilton Honors,https://www.americanexpress.com/us/credit-cards/business/business-credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,American Express,Marriott Bonvoy Business American Express Card,Marriott Bonvoy,https://www.americanexpress.com/us/credit-cards/business/business-credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Capital One,Capital One Venture X Rewards Credit Card,Capital One Miles,https://www.capitalone.com/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Capital One,Capital One Venture Rewards Credit Card,Capital One Miles,https://www.capitalone.com/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Capital One,Capital One VentureOne Rewards Credit Card,Capital One Miles,https://www.capitalone.com/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Capital One,Capital One Savor Rewards Credit Card,Capital One Cashback,https://www.capitalone.com/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Capital One,Capital One Quicksilver Cash Rewards Credit Card,Capital One Cashback,https://www.capitalone.com/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Capital One,Capital One Quicksilver Secured Cash Rewards Credit Card,Capital One Cashback,https://www.capitalone.com/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Capital One,Capital One Platinum Mastercard,Statement Credit,https://www.capitalone.com/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Capital One,Capital One Venture X Business,Capital One Miles,https://www.capitalone.com/small-business/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Capital One,Capital One Spark Cash Plus,Capital One Cashback,https://www.capitalone.com/small-business/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Capital One,Capital One Spark Miles for Business,Capital One Miles,https://www.capitalone.com/small-business/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Capital One,Capital One Spark Cash Select,Capital One Cashback,https://www.capitalone.com/small-business/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Capital One,Capital One Spark 1 Percent Classic,Capital One Cashback,https://www.capitalone.com/small-business/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Citi,Citi Strata Premier Card,Citi ThankYou Rewards,https://www.citi.com/credit-cards/all-credit-cards,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Citi,Citi Double Cash Card,Citi ThankYou Rewards,https://www.citi.com/credit-cards/all-credit-cards,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Citi,Citi Custom Cash Card,Citi ThankYou Rewards,https://www.citi.com/credit-cards/all-credit-cards,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Citi,Citi Rewards+ Card,Citi ThankYou Rewards,https://www.citi.com/credit-cards/all-credit-cards,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Citi,Citi Diamond Preferred Card,Statement Credit,https://www.citi.com/credit-cards/all-credit-cards,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Citi,Citi Simplicity Card,Statement Credit,https://www.citi.com/credit-cards/all-credit-cards,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Citi,Costco Anywhere Visa Card by Citi,Costco Cashback,https://www.citi.com/credit-cards/all-credit-cards,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Citi,Citi AAdvantage Platinum Select World Elite Mastercard,American AAdvantage,https://www.citi.com/credit-cards/all-credit-cards,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Citi,Citi AAdvantage Executive World Elite Mastercard,American AAdvantage,https://www.citi.com/credit-cards/all-credit-cards,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Citi,Citi AAdvantage MileUp Card,American AAdvantage,https://www.citi.com/credit-cards/all-credit-cards,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Bank of America,Bank of America Premium Rewards Elite Credit Card,Bank of America Rewards,https://www.bankofamerica.com/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Bank of America,Bank of America Premium Rewards Credit Card,Bank of America Rewards,https://www.bankofamerica.com/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Bank of America,Bank of America Travel Rewards Credit Card,Bank of America Rewards,https://www.bankofamerica.com/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Bank of America,Bank of America Unlimited Cash Rewards Credit Card,Bank of America Cashback,https://www.bankofamerica.com/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Bank of America,Bank of America Customized Cash Rewards Credit Card,Bank of America Cashback,https://www.bankofamerica.com/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Bank of America,BankAmericard Credit Card,Statement Credit,https://www.bankofamerica.com/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Bank of America,Alaska Airlines Visa Signature Credit Card,Alaska Mileage Plan,https://www.bankofamerica.com/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Bank of America,Alaska Airlines Visa Business Card,Alaska Mileage Plan,https://www.bankofamerica.com/smallbusiness/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Bank of America,Business Advantage Customized Cash Rewards Mastercard,Bank of America Cashback,https://www.bankofamerica.com/smallbusiness/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Bank of America,Business Advantage Unlimited Cash Rewards Mastercard,Bank of America Cashback,https://www.bankofamerica.com/smallbusiness/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Bank of America,Business Advantage Travel Rewards World Mastercard,Bank of America Rewards,https://www.bankofamerica.com/smallbusiness/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Wells Fargo,Wells Fargo Autograph Journey Card,Wells Fargo Rewards,https://creditcards.wellsfargo.com/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Wells Fargo,Wells Fargo Autograph Card,Wells Fargo Rewards,https://creditcards.wellsfargo.com/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Wells Fargo,Wells Fargo Active Cash Card,Wells Fargo Cashback,https://creditcards.wellsfargo.com/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Wells Fargo,Wells Fargo Reflect Card,Statement Credit,https://creditcards.wellsfargo.com/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Wells Fargo,Wells Fargo Attune Card,Wells Fargo Cashback,https://creditcards.wellsfargo.com/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Wells Fargo,Choice Privileges Select Mastercard,Choice Privileges,https://creditcards.wellsfargo.com/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Wells Fargo,Choice Privileges Mastercard,Choice Privileges,https://creditcards.wellsfargo.com/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Wells Fargo,Signify Business Cash Card,Wells Fargo Cashback,https://creditcards.wellsfargo.com/business-credit/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,U.S. Bank,U.S. Bank Altitude Reserve Visa Infinite Card,U.S. Bank Altitude Rewards,https://www.usbank.com/credit-cards.html,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,U.S. Bank,U.S. Bank Altitude Connect Visa Signature Card,U.S. Bank Altitude Rewards,https://www.usbank.com/credit-cards.html,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,U.S. Bank,U.S. Bank Altitude Go Visa Signature Card,U.S. Bank Altitude Rewards,https://www.usbank.com/credit-cards.html,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,U.S. Bank,U.S. Bank Cash Plus Visa Signature Card,U.S. Bank Cashback,https://www.usbank.com/credit-cards.html,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,U.S. Bank,U.S. Bank Shopper Cash Rewards Visa Signature Card,U.S. Bank Cashback,https://www.usbank.com/credit-cards.html,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,U.S. Bank,U.S. Bank Smartly Visa Signature Card,U.S. Bank Cashback,https://www.usbank.com/credit-cards.html,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,U.S. Bank,U.S. Bank Triple Cash Rewards Visa Business Card,U.S. Bank Cashback,https://www.usbank.com/business-banking/business-credit-cards.html,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,U.S. Bank,U.S. Bank Business Leverage Visa Signature Card,U.S. Bank Rewards,https://www.usbank.com/business-banking/business-credit-cards.html,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Barclays,AAdvantage Aviator Red World Elite Mastercard,American AAdvantage,https://cards.barclaycardus.com/banking/cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Barclays,JetBlue Card,JetBlue TrueBlue,https://cards.barclaycardus.com/banking/cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Barclays,JetBlue Plus Card,JetBlue TrueBlue,https://cards.barclaycardus.com/banking/cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Barclays,JetBlue Business Card,JetBlue TrueBlue,https://cards.barclaycardus.com/banking/cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Barclays,Wyndham Rewards Earner Card,Wyndham Rewards,https://cards.barclaycardus.com/banking/cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Barclays,Wyndham Rewards Earner Plus Card,Wyndham Rewards,https://cards.barclaycardus.com/banking/cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Barclays,Wyndham Rewards Earner Business Card,Wyndham Rewards,https://cards.barclaycardus.com/banking/cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Barclays,Frontier Airlines World Mastercard,Frontier Miles,https://cards.barclaycardus.com/banking/cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Bilt,Bilt Mastercard,Bilt Rewards,https://www.bilt.com/card,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Discover,Discover it Cash Back,Discover Cashback,https://www.discover.com/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Discover,Discover it Miles,Discover Cashback,https://www.discover.com/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Discover,Discover it Chrome,Discover Cashback,https://www.discover.com/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Discover,Discover it Student Cash Back,Discover Cashback,https://www.discover.com/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Discover,Discover it Student Chrome,Discover Cashback,https://www.discover.com/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
US,Discover,Discover it Secured Credit Card,Discover Cashback,https://www.discover.com/credit-cards/,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,pending_structured_enrichment,Fill from official product page before card becomes recommendation-eligible
